Jobs_per_ 1Minute,Jobs_per_ 5 Minutes,Jobs_per_ 15Minutes,Mem capacity,Disk_capacity_GB,Num_of_CPU_Cores,CPU_speed_per_Core,Avg_Recieve_Kbps,Avg_Transmit_Kbps,Class_Name
0.9,1.1,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.091,1.182,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
1.3,1.3,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
2.0,1.455,1.273,2,128.72872,2,1,85.17,189.363,'Very Low'
1.4,1.2,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.273,1.0,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
0.8,1.1,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
0.909,1.182,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
0.8,1.0,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.091,1.0,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
2.0,1.3,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.0,1.3,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
0.909,1.273,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
0.9,1.0,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.273,1.364,1.182,2,128.72872,2,1,85.17,189.363,'Very Low'
1.9,1.5,1.2,2,128.72872,2,1,85.17,189.363,'Very Low'
0.909,1.091,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
1.0,1.3,1.3,2,128.72872,2,1,85.17,189.363,'Very Low'
1.091,1.091,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
1.5,1.3,1.2,2,128.72872,2,1,85.17,189.363,'Very Low'
2.091,1.636,1.364,2,128.72872,2,1,85.17,189.363,'Low'
1.7,1.9,5.4,2,128.72872,2,1,85.17,189.363,'Very Low'
30.9,30.5,26.9,2,128.72872,2,1,85.17,189.363,'Very Low'
1.182,1.182,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
1.182,1.0,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
1.091,1.0,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
1.1,1.1,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
2.3,1.5,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.455,1.273,1.182,2,128.72872,2,1,85.17,189.363,'Very Low'
0.5,0.9,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
0.727,1.091,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
0.8,1.0,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.182,1.364,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.1,1.1,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.364,0.909,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.091,1.273,1.182,2,128.72872,2,1,85.17,189.363,'Very Low'
1.545,1.273,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
2.1,1.5,1.2,2,128.72872,2,1,85.17,189.363,'Very Low'
1.4,1.3,1.2,2,128.72872,2,1,85.17,189.363,'Very Low'
1.091,1.273,1.273,2,128.72872,2,1,85.17,189.363,'Very Low'
1.1,1.2,1.3,2,128.72872,2,1,85.17,189.363,'Low'
2.091,2.091,4.909,2,128.72872,2,1,85.17,189.363,'Very Low'
30.3,31.3,27.9,2,128.72872,2,1,85.17,189.363,'Very Low'
0.636,0.818,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
0.9,1.2,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
0.8,0.7,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
2.4,1.3,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
0.727,1.0,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.091,1.182,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.6,1.2,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.727,1.273,1.182,2,128.72872,2,1,85.17,189.363,'Very Low'
0.7,1.2,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.091,1.091,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.182,1.182,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
2.2,1.4,1.2,2,128.72872,2,1,85.17,189.363,'Very Low'
1.7,1.1,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
0.818,1.182,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
1.0,1.2,1.2,2,128.72872,2,1,85.17,189.363,'Very Low'
1.091,1.273,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
1.3,1.3,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.4,1.2,1.3,2,128.72872,2,1,85.17,189.363,'Low'
1.727,1.818,4.091,2,128.72872,2,1,85.17,189.363,'Very Low'
33.4,31.9,28.9,2,128.72872,2,1,85.17,189.363,'Very Low'
1.5,1.0,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.455,0.909,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.1,1.1,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.091,1.273,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
0.7,0.9,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
2.0,1.3,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.273,1.273,1.182,2,128.72872,2,1,85.17,189.363,'Very Low'
0.6,1.2,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.0,1.091,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
1.6,1.4,1.2,2,128.72872,2,1,85.17,189.363,'Very Low'
2.5,1.5,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
0.909,1.091,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
0.9,1.1,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.0,1.182,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
1.3,1.4,1.2,2,128.72872,2,1,85.17,189.363,'Very Low'
2.091,1.364,1.182,2,128.72872,2,1,85.17,189.363,'Very Low'
1.1,1.2,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.182,1.182,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
1.1,1.3,1.2,2,128.72872,2,1,85.17,189.363,'Very Low'
1.636,1.364,1.273,2,128.72872,2,1,85.17,189.363,'Very Low'
2.3,1.7,1.5,2,128.72872,2,1,85.17,189.363,'Low'
3.9,2.2,4.9,2,128.72872,2,1,85.17,189.363,'Very Low'
27.364,27.182,24.818,2,128.72872,2,1,85.17,189.363,'Very Low'
1.2,1.2,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
2.0,1.364,1.273,2,128.72872,2,1,85.17,189.363,'Very Low'
1.1,1.1,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.1,1.0,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
0.636,1.182,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.2,1.2,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.364,1.273,1.182,2,128.72872,2,1,85.17,189.363,'Very Low'
1.4,1.2,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.455,1.182,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
0.8,1.3,1.2,2,128.72872,2,1,85.17,189.363,'Very Low'
1.091,1.273,1.182,2,128.72872,2,1,85.17,189.363,'Very Low'
1.2,1.2,1.2,2,128.72872,2,1,85.17,189.363,'Very Low'
1.727,1.364,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
1.7,1.3,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.364,1.364,1.182,2,128.72872,2,1,85.17,189.363,'Very Low'
1.0,1.3,1.2,2,128.72872,2,1,85.17,189.363,'Very Low'
1.2,1.2,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
2.091,1.727,1.364,2,128.72872,2,1,85.17,189.363,'Very Low'
0.909,1.273,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
0.6,0.9,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.091,1.182,1.091,2,128.72872,2,1,85.17,189.363,'Low'
1.8,1.3,3.4,2,128.72872,2,1,85.17,189.363,'Very Low'
31.3,31.3,29.4,2,128.72872,2,1,85.17,189.363,'Very Low'
0.909,1.0,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
1.5,1.3,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.818,1.273,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
1.6,1.0,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
0.818,1.091,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
0.9,1.1,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.0,1.0,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
1.5,1.2,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
2.091,1.273,1.182,2,128.72872,2,1,85.17,189.363,'Very Low'
1.0,1.2,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.182,1.182,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
1.0,1.2,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.5,1.5,1.3,2,128.72872,2,1,85.17,189.363,'Very Low'
1.636,1.273,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
1.9,1.3,1.2,2,128.72872,2,1,85.17,189.363,'Very Low'
0.909,1.182,1.182,2,128.72872,2,1,85.17,189.363,'Very Low'
1.2,1.3,1.3,2,128.72872,2,1,85.17,189.363,'Very Low'
1.182,1.273,1.273,2,128.72872,2,1,85.17,189.363,'Very Low'
1.3,1.3,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
2.364,1.545,1.273,2,128.72872,2,1,85.17,189.363,'Very Low'
0.8,1.2,1.2,2,128.72872,2,1,85.17,189.363,'Very Low'
1.273,1.273,1.091,2,128.72872,2,1,85.17,189.363,'Low'
1.1,1.4,4.4,2,128.72872,2,1,85.17,189.363,'Very Low'
30.9,30.8,27.9,2,128.72872,2,1,85.17,189.363,'Very Low'
1.545,1.273,1.182,2,128.72872,2,1,85.17,189.363,'Very Low'
0.8,1.2,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.0,1.0,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
0.7,0.9,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.636,1.091,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.2,1.0,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.0,1.1,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
0.9,1.1,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.727,1.455,1.273,2,128.72872,2,1,85.17,189.363,'Very Low'
1.3,1.2,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
0.818,1.273,2.091,2,128.72872,2,1,85.17,189.363,'Very Low'
11.6,11.2,9.8,2,128.72872,2,1,85.17,189.363,'Very Low'
1.909,1.455,1.182,2,128.72872,2,1,85.17,189.363,'Very Low'
2.3,1.7,1.5,2,128.72872,2,1,85.17,189.363,'Very Low'
1.5,1.3,1.2,2,128.72872,2,1,85.17,189.363,'Very Low'
1.0,1.182,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
1.3,1.1,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.455,1.455,1.273,2,128.72872,2,1,85.17,189.363,'Very Low'
2.1,1.5,1.3,2,128.72872,2,1,85.17,189.363,'Very Low'
1.545,1.182,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
0.8,1.1,1.1,2,128.72872,2,1,85.17,189.363,'Low'
34.2,31.6,27.4,2,128.72872,2,1,85.17,189.363,'Very Low'
2.1,1.2,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
0.636,1.0,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
0.8,0.9,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.091,0.909,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
1.5,1.3,1.2,2,128.72872,2,1,85.17,189.363,'Very Low'
2.0,1.455,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
0.5,0.9,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.273,1.273,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
0.8,1.1,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.364,1.273,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
0.9,1.2,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
2.6,1.4,1.2,2,128.72872,2,1,85.17,189.363,'Very Low'
1.091,1.182,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.2,1.1,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
2.273,1.364,1.182,2,128.72872,2,1,85.17,189.363,'Very Low'
1.1,1.1,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
2.0,1.4,1.2,2,128.72872,2,1,85.17,189.363,'Very Low'
2.091,1.455,1.273,2,128.72872,2,1,85.17,189.363,'Low'
2.8,1.9,4.6,2,128.72872,2,1,85.17,189.363,'Very Low'
27.636,27.909,25.364,2,128.72872,2,1,85.17,189.363,'Very Low'
1.3,1.2,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.818,1.545,1.273,2,128.72872,2,1,85.17,189.363,'Very Low'
1.5,1.1,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.182,1.182,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
0.7,1.0,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.3,1.1,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.636,1.182,1.182,2,128.72872,2,1,85.17,189.363,'Very Low'
1.2,1.1,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
0.636,1.273,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
0.9,1.0,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
0.818,1.091,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
1.5,1.4,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.727,1.273,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
0.6,1.0,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.0,1.4,1.2,2,128.72872,2,1,85.17,189.363,'Very Low'
1.5,1.2,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.0,1.182,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
2.1,1.3,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.0,1.3,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.545,1.273,1.273,2,128.72872,2,1,85.17,189.363,'Very Low'
1.7,1.6,4.8,2,128.72872,2,1,85.17,189.363,'Very Low'
26.636,27.909,25.364,2,128.72872,2,1,85.17,189.363,'Very Low'
0.9,1.3,1.2,2,128.72872,2,1,85.17,189.363,'Very Low'
2.0,1.5,1.4,2,128.72872,2,1,85.17,189.363,'Very Low'
1.364,1.364,1.273,2,128.72872,2,1,85.17,189.363,'Very Low'
2.7,1.6,1.3,2,128.72872,2,1,85.17,189.363,'Very Low'
1.182,1.273,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
0.7,1.2,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.182,1.364,1.182,2,128.72872,2,1,85.17,189.363,'Very Low'
1.3,1.2,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
2.182,1.364,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
0.4,0.8,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.1,1.1,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
0.636,0.909,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
1.1,1.1,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
2.0,1.364,1.273,2,128.72872,2,1,85.17,189.363,'Very Low'
0.909,1.091,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.0,1.1,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.182,1.091,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
2.0,1.5,1.3,2,128.72872,2,1,85.17,189.363,'Very Low'
0.909,1.182,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
0.8,1.0,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.4,1.2,1.1,2,128.72872,2,1,85.17,189.363,'Low'
1.455,1.909,4.455,2,128.72872,2,1,85.17,189.363,'Very Low'
31.0,30.6,27.6,2,128.72872,2,1,85.17,189.363,'Very Low'
1.182,1.273,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
0.9,1.1,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.9,1.7,1.3,2,128.72872,2,1,85.17,189.363,'Very Low'
2.364,1.545,1.182,2,128.72872,2,1,85.17,189.363,'Very Low'
1.091,1.182,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
1.1,1.3,1.2,2,128.72872,2,1,85.17,189.363,'Very Low'
1.636,1.545,1.273,2,128.72872,2,1,85.17,189.363,'Very Low'
2.7,1.8,1.5,2,128.72872,2,1,85.17,189.363,'Very Low'
0.7,1.1,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.545,1.364,1.273,2,128.72872,2,1,85.17,189.363,'Very Low'
1.4,1.0,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.091,1.0,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
0.9,1.0,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
0.909,1.182,1.182,2,128.72872,2,1,85.17,189.363,'Very Low'
1.364,1.091,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.2,0.8,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
0.727,0.909,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
1.0,1.3,1.3,2,128.72872,2,1,85.17,189.363,'Low'
2.5,1.6,4.1,2,128.72872,2,1,85.17,189.363,'Very Low'
29.182,28.273,25.818,2,128.72872,2,1,85.17,189.363,'Very Low'
0.6,0.9,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
0.818,1.273,1.182,2,128.72872,2,1,85.17,189.363,'Very Low'
1.3,1.2,1.2,2,128.72872,2,1,85.17,189.363,'Very Low'
2.1,1.4,1.2,2,128.72872,2,1,85.17,189.363,'Very Low'
1.5,1.3,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.0,1.273,1.273,2,128.72872,2,1,85.17,189.363,'Very Low'
1.2,1.1,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.636,1.273,1.182,2,128.72872,2,1,85.17,189.363,'Very Low'
2.6,1.4,1.2,2,128.72872,2,1,85.17,189.363,'Very Low'
0.727,1.0,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
1.0,1.2,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
0.727,0.818,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.3,1.1,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.727,1.091,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
0.8,0.7,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.2,1.0,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.182,1.273,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
1.7,1.1,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.0,1.091,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
0.8,1.0,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
0.818,1.0,1.091,2,128.72872,2,1,85.17,189.363,'Low'
1.0,1.3,3.5,2,128.72872,2,1,85.17,189.363,'Very Low'
30.6,31.2,29.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.0,1.1,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
0.909,1.273,1.182,2,128.72872,2,1,85.17,189.363,'Very Low'
1.6,1.5,1.3,2,128.72872,2,1,85.17,189.363,'Very Low'
1.3,1.0,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
0.727,1.091,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
0.8,1.1,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.455,1.273,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
1.8,1.2,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.4,1.0,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
0.455,0.818,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
0.7,1.0,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.1,1.2,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.909,1.364,1.182,2,128.72872,2,1,85.17,189.363,'Very Low'
1.0,1.1,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.091,1.273,1.182,2,128.72872,2,1,85.17,189.363,'Very Low'
2.1,1.3,1.3,2,128.72872,2,1,85.17,189.363,'Very Low'
2.091,1.455,1.182,2,128.72872,2,1,85.17,189.363,'Very Low'
0.8,1.2,1.1,2,128.72872,2,1,85.17,189.363,'Low'
0.909,1.364,3.727,2,128.72872,2,1,85.17,189.363,'Very Low'
30.7,31.1,28.5,2,128.72872,2,1,85.17,189.363,'Very Low'
1.818,1.273,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
1.6,1.4,1.2,2,128.72872,2,1,85.17,189.363,'Very Low'
1.091,1.364,1.273,2,128.72872,2,1,85.17,189.363,'Very Low'
1.1,1.2,1.2,2,128.72872,2,1,85.17,189.363,'Very Low'
1.364,1.273,1.273,2,128.72872,2,1,85.17,189.363,'Very Low'
1.6,1.4,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.7,1.1,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.0,1.091,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
0.8,1.0,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.273,1.182,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
1.6,1.3,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.818,1.364,2.364,2,128.72872,2,1,85.17,189.363,'Very Low'
11.6,11.0,9.6,2,128.72872,2,1,85.17,189.363,'Very Low'
1.0,1.091,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.2,1.4,1.4,2,128.72872,2,1,85.17,189.363,'Very Low'
2.2,1.4,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
0.818,1.091,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
0.9,1.1,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
0.909,1.182,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
1.2,1.3,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.818,1.364,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
1.0,1.2,1.1,2,128.72872,2,1,85.17,189.363,'Low'
1.909,1.818,5.091,2,128.72872,2,1,85.17,189.363,'Very Low'
2.2,1.4,1.2,2,128.72872,2,1,85.17,189.363,'Very Low'
1.182,1.182,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.2,1.1,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.273,1.273,1.182,2,128.72872,2,1,85.17,189.363,'Very Low'
1.3,1.4,1.2,2,128.72872,2,1,85.17,189.363,'Very Low'
2.091,1.364,1.182,2,128.72872,2,1,85.17,189.363,'Very Low'
1.8,1.3,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
0.545,0.909,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.2,1.2,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.727,1.182,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
1.3,1.0,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
0.727,0.818,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
0.9,1.1,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.091,1.273,1.182,2,128.72872,2,1,85.17,189.363,'Very Low'
1.1,1.2,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
2.091,1.273,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.0,1.3,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
0.818,1.182,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
1.8,1.4,1.2,2,128.72872,2,1,85.17,189.363,'Very Low'
2.0,1.273,1.182,2,128.72872,2,1,85.17,189.363,'Very Low'
0.9,1.4,4.0,2,128.72872,2,1,85.17,189.363,'Very Low'
27.091,28.091,26.091,2,128.72872,2,1,85.17,189.363,'Very Low'
1.4,1.2,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
0.636,1.182,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
0.8,1.1,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.091,1.091,1.182,2,128.72872,2,1,85.17,189.363,'Very Low'
1.5,1.1,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.364,1.091,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
0.7,0.9,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.0,1.091,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
0.9,0.9,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
0.6,0.9,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.0,1.182,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
0.4,0.8,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.455,1.182,1.182,2,128.72872,2,1,85.17,189.363,'Very Low'
0.727,0.909,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
0.6,1.0,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.1,1.3,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.636,1.455,1.273,2,128.72872,2,1,85.17,189.363,'Very Low'
2.0,1.3,1.2,2,128.72872,2,1,85.17,189.363,'Low'
0.727,1.636,4.636,2,128.72872,2,1,85.17,189.363,'Very Low'
30.2,30.6,27.2,2,128.72872,2,1,85.17,189.363,'Very Low'
1.455,1.455,1.182,2,128.72872,2,1,85.17,189.363,'Very Low'
2.2,1.6,1.3,2,128.72872,2,1,85.17,189.363,'Very Low'
0.9,1.1,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.3,1.3,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.455,1.455,1.273,2,128.72872,2,1,85.17,189.363,'Very Low'
2.0,1.5,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.364,1.182,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.0,1.1,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
1.0,1.182,1.182,2,128.72872,2,1,85.17,189.363,'Very Low'
0.9,1.0,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.545,1.182,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
0.6,0.8,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.4,1.2,1.1,2,128.72872,2,1,85.17,189.363,'Very Low'
0.636,1.091,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
1.4,1.2,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
1.091,1.0,1.091,2,128.72872,2,1,85.17,189.363,'Very Low'
0.9,0.9,1.0,2,128.72872,2,1,85.17,189.363,'Very Low'
